246,372,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,144,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,266,480,1522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,129,669,1496,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,475,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,216,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,228,519,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,107,416,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,98,498,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,509,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,131,763,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,137,354,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,160,185,464,1079,0,0,0,0,0,0,0,0,0,0,0,0,0
104,412,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,213,646,685,789,1404,0,0,0,0,0,0,0,0,0,0,0,0
28,204,880,1283,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,149,1448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,233,582,1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,68,314,397,747,1522,0,0,0,0,0,0,0,0,0,0,0,0
197,280,475,1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,202,596,1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,179,839,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,142,440,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,312,359,499,1169,1573,0,0,0,0,0,0,0,0,0,0,0,0
30,119,612,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,248,384,1191,1446,0,0,0,0,0,0,0,0,0,0,0,0,0
84,485,751,1592,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,457,654,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,169,358,858,1275,1742,0,0,0,0,0,0,0,0,0,0,0,0
66,590,1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,194,614,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,217,636,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,86,220,245,805,1180,1524,1857,0,0,0,0,0,0,0,0,0,0
49,196,559,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,122,272,1457,1830,0,0,0,0,0,0,0,0,0,0,0,0,0
87,467,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,304,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,277,411,436,707,733,1022,1102,1221,1586,0,0,0,0,0,0,0,0
39,107,156,712,1642,0,0,0,0,0,0,0,0,0,0,0,0,0
