vertex1,vertex2,edge_weight
1086,873,81.45390377688173
1086,856,138.6057128874447
1085,567,56.30440757527077
1084,546,92.23807790201333
1083,297,104.68943986429119
1083,225,69.38967210444721
1082,1081,123.30491554414282
1082,953,97.4220343563427
1082,119,57.16707304533427
1081,511,52.679864020629196
1081,127,73.07489115333915
1080,1079,58.42782305539151
1080,1078,45.41533550600578
1080,127,50.96023086387129
1079,1061,48.58523244930983
1079,511,30.069860211097428
1078,1061,65.25775065310685
1078,125,61.885762911848964
1077,1076,194.90691613835813
1077,1075,99.16789866427797
1076,1075,100.09976987535707
1076,1053,138.66173449668318
1075,1001,171.0870586980573
1074,1073,79.02714674337822
1074,961,44.5636645632307
1073,1072,66.4648850376371
1073,383,63.84989775888702
1072,1071,13.063896365445448
1072,524,147.03502703835747
1072,399,76.39178631851921
1071,525,130.73558616041905
1071,340,91.89000603703411
1071,293,155.52203565383172
1071,292,90.17206204771122
1070,1025,78.33484877883974
1070,1024,29.675600221779952
1069,1068,6.107665631081387
1068,882,93.99491876765074
1067,1066,73.79738020031604
1067,886,165.1591184671368
1066,1065,143.4608881433801
1065,1064,170.38464108013633
1064,885,75.50372398966779
1063,886,57.50361546459674
1063,884,634.4733098234573
1062,992,137.36646485106303
1062,990,17.372217718831234
1061,126,57.406219101462206
1060,955,77.11065024901801
1060,134,79.52182798378865
1060,131,53.42970584793809
1059,495,22.448728201973335
1059,463,23.594414378204185
1058,649,17.81055129404872
1058,646,22.18430314087325
1058,271,101.34095066042723
1057,650,145.51766734396418
1057,645,111.96928163537083
1057,644,102.79352530937464
1056,887,142.13118962573967
1056,724,10.427398049000594
1056,613,101.39318960302346
1055,732,86.62783839228533
1055,727,51.183507908700356
1055,343,65.4452389665632
1054,1002,68.7251281995279
1054,1001,40.81518885629958
1053,1005,142.62222385469312
1053,1002,51.501149941942025
1052,622,17.644402031892614
1052,618,40.99303709910065
1052,615,18.304461894175674
1051,1050,23.710947888354916
1051,795,101.13381549877377
