vertex1,vertex2,edge_weight
602,548,145.0460364731309
601,559,21.18083536823107
601,449,127.95230129863751
601,448,144.0547792364
600,598,148.1362359872305
599,598,5.303196588751178
599,451,146.663733685397
598,597,31.379834413657658
594,592,139.2948297609483
594,544,282.34670797292796
594,542,135.7240127278183
593,543,159.79111738720647
593,542,49.53901143587338
592,591,150.79472092048098
592,548,128.19752911175797
589,576,18.496304793559975
588,585,103.84811520458582
587,585,14.849310862161099
586,585,74.0564588689192
586,536,11.79519301822108
584,531,42.767309554263974
583,531,158.3387872876067
582,568,181.47678255204275
582,497,150.03148604130985
581,568,139.2898711280325
581,564,19.67970422493972
581,498,22.27842899680124
580,570,149.7301657585129
580,568,120.03581404225166
580,395,181.183776481076
579,577,23.658870102747223
579,575,74.59138073836658
578,577,84.86481738947876
578,575,16.93126402439911
578,393,133.45129530701396
577,392,99.67320085863204
576,574,172.3407862263213
575,574,132.85979822173317
574,393,18.321150834056006
573,572,133.31140676622775
573,393,132.86017308953618
571,569,131.3448192044448
570,569,19.415229902068422
569,567,149.82462178789228
569,495,147.07593028454247
568,566,18.0657112117201
567,566,119.80876101788711
566,564,134.94937233116727
565,564,127.58037262210662
563,558,62.41380608783195
562,558,135.34002835337566
562,554,133.83304446051577
562,553,20.130696259629946
561,389,66.23935663103195
560,557,18.199458198744964
559,557,132.4602041388127
559,547,144.5548701553474
558,555,19.639760009512933
557,555,133.39363323097754
556,553,20.49982580664218
