vertex1,vertex2,edge_weight
138,137,337.6299127644439
138,134,128.87205407377343
137,135,136.11663763345413
136,134,137.49841985011653
135,134,303.62693803066867
133,130,106.56916772064719
132,130,189.35256110599698
131,130,440.4388356428205
129,127,115.74518655752276
128,127,17.509403817974167
127,95,56.114408143299514
126,125,4.349221672179449
126,107,73.65701552678286
125,110,82.27243374970764
125,96,77.42957323942149
124,109,65.14835557726502
123,122,27.1239199595296
123,89,43.803328863761585
122,117,28.4136919182201
122,116,65.97416803027554
121,119,60.25079187575179
121,88,34.23072907448452
120,119,40.432456659902265
120,113,113.48716336056266
119,114,109.96501618350098
118,116,46.80011284347958
117,115,43.890500759837096
117,114,58.91481098419425
116,114,39.39098462412973
115,113,48.34887338824024
114,113,40.99168051488715
112,109,38.846202201323266
112,103,53.04804647854985
111,108,66.52578303080931
111,103,19.813394449575892
110,108,91.14019592690865
110,97,87.02244675534409
109,107,91.90778140477423
108,107,90.27053054556156
106,105,78.23887611674013
105,104,67.86275295581726
103,99,42.45110955559923
102,101,34.30149602779206
101,100,39.281863524844795
101,91,93.24808342305116
100,98,44.74752559491554
99,98,260.1403424171858
98,97,46.38492501521641
97,95,63.27381189174695
96,95,7.934012339932859
94,92,77.21139874995251
94,90,102.6497837098157
93,92,35.34694222937163
92,91,34.94938378000687
91,89,62.2201228274347
90,89,71.67411983637832
88,86,20.61552107617502
87,86,25.38771932791601
85,81,81.92235562836332
84,75,71.42844496912615
83,75,83.08554442758569
82,81,55.25485270823716
82,80,49.08235224819163
81,79,54.01351076963244
80,79,56.92015597170433
79,76,101.12110042085533
78,76,49.20519356985035
77,76,79.94574225747932
75,73,93.27835468445237
74,73,55.564090441263666
72,60,37.78278293087927
71,70,48.8351220344084
71,47,61.421579483150786
70,69,52.24402991159582
70,60,128.61007381779692
69,68,11.953303123781735
68,66,49.574204619151274
68,45,128.70180064105062
67,66,112.39895160310449
67,45,55.59033343308185
66,63,89.62504354146012
65,63,153.89541167068927
64,63,48.02772797778528
62,61,42.22796630610142
62,48,46.171957601974924
61,58,72.33854287283782
60,58,87.2519021994989
59,58,34.25827258671782
59,57,32.13227489717465
57,54,31.82484819769713
56,54,46.59566220735651
55,54,26.81286592235523
53,52,142.34484209039755
52,50,82.4700149514507
51,49,50.27855584248399
